"","Begin_Date","Begin_Hour","Dolphin_other","Mn_","Mn_other","Mn_sing","Mn_social","Mn_song","Mn_uk","baleen_uk","dolphin_BP","dolphin_other","fish_C","fish_P","fish_c","fish_chorus","fish_p","mN_","minke_sw","minke_uk","uk_","uk_uk","dol_w","Notes","SiteID"
"552",2019-05-03,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"LF pulses; probably dolphin","CGMP"
"553",2019-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses, short","CGMP"
"554",2019-05-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"555",2019-05-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"556",2019-05-04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses, short","CGMP"
"557",2019-05-04,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"558",2019-05-04,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; LF downsweep; LF pulses, short","CGMP"
"559",2019-05-04,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"560",2019-05-04,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"561",2019-05-04,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"562",2019-05-04,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"563",2019-05-04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses, short; LF pulses, short","CGMP"
"564",2019-05-04,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"565",2019-05-04,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"566",2019-05-04,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"567",2019-05-04,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"568",2019-05-04,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"569",2019-05-04,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"570",2019-05-04,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses, short","CGMP"
"571",2019-05-04,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulse, short","CGMP"
"572",2019-05-04,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses short","CGMP"
"573",2019-05-04,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,"; LF pulses; ","CGMP"
"574",2019-05-04,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"; LF pulse; probably dolphin, clicks and squeak","CGMP"
"575",2019-05-04,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulse, short","CGMP"
"576",2019-05-04,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"577",2019-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"578",2019-05-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses, short","CGMP"
"579",2019-05-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"580",2019-05-05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"581",2019-05-05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"582",2019-05-05,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"583",2019-05-05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"584",2019-05-05,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"585",2019-05-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses short","CGMP"
"586",2019-05-05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"587",2019-05-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"588",2019-05-05,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"589",2019-05-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"590",2019-05-05,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"591",2019-05-05,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"592",2019-05-05,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"593",2019-05-05,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"594",2019-05-05,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"595",2019-05-05,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"596",2019-05-05,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulse","CGMP"
"597",2019-05-05,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"598",2019-05-05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"599",2019-05-05,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"600",2019-05-05,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"601",2019-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"602",2019-05-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"603",2019-05-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"604",2019-05-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"605",2019-05-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"606",2019-05-06,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"607",2019-05-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; sim to haddock sounds","CGMP"
"608",2019-05-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"609",2019-05-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"610",2019-05-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"611",2019-05-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"612",2019-05-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"613",2019-05-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"614",2019-05-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"615",2019-05-06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"616",2019-05-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"617",2019-05-06,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"possible whale?; LF pulses; ","CGMP"
"618",2019-05-06,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"619",2019-05-06,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"620",2019-05-06,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"621",2019-05-06,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"622",2019-05-06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"623",2019-05-06,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"624",2019-05-06,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"625",2019-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"626",2019-05-07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"627",2019-05-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"628",2019-05-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"629",2019-05-07,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"630",2019-05-07,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"631",2019-05-07,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"632",2019-05-07,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"633",2019-05-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"634",2019-05-07,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"635",2019-05-07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"636",2019-05-07,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"637",2019-05-07,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"638",2019-05-07,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"639",2019-05-07,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"640",2019-05-07,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"641",2019-05-07,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"642",2019-05-07,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"; LF pulses; possible dolphin","CGMP"
"643",2019-05-07,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"644",2019-05-07,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"645",2019-05-07,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"646",2019-05-07,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"647",2019-05-07,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"648",2019-05-07,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"649",2019-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"650",2019-05-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"LF pulses; possible dolphin? squeaky","CGMP"
"651",2019-05-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"652",2019-05-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"653",2019-05-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"654",2019-05-08,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"LF pulses; possible dolphin or Mn? downsweep; ","CGMP"
"655",2019-05-08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"LF pulses; loud popping pulses","CGMP"
"656",2019-05-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"657",2019-05-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"658",2019-05-08,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"659",2019-05-08,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"660",2019-05-08,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"661",2019-05-08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"662",2019-05-08,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"663",2019-05-08,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"664",2019-05-08,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"665",2019-05-08,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"probably dolphins, squeaks and clicks; LF pulses","CGMP"
"666",2019-05-08,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"667",2019-05-08,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"668",2019-05-08,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"; LF pulses","CGMP"
"669",2019-05-08,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"670",2019-05-08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"671",2019-05-08,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"672",2019-05-08,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"673",2019-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"674",2019-05-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"675",2019-05-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"676",2019-05-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"677",2019-05-09,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"678",2019-05-09,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"679",2019-05-09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"680",2019-05-09,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"681",2019-05-09,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"LF pulses; possible dolphin","CGMP"
"682",2019-05-09,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"683",2019-05-09,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"684",2019-05-09,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"685",2019-05-09,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"686",2019-05-09,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"687",2019-05-09,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"688",2019-05-09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"689",2019-05-09,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"690",2019-05-09,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"691",2019-05-09,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"692",2019-05-09,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"693",2019-05-09,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"694",2019-05-09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"LF pulses; LF pulses","CGMP"
"695",2019-05-09,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"696",2019-05-09,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"697",2019-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"698",2019-05-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"699",2019-05-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"700",2019-05-10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"701",2019-05-10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"702",2019-05-10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"703",2019-05-10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"704",2019-05-10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"705",2019-05-10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"706",2019-05-10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"707",2019-05-10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"708",2019-05-10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"709",2019-05-10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"710",2019-05-10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"711",2019-05-10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; possible whale? LF downsweep","CGMP"
"712",2019-05-10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"713",2019-05-10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"714",2019-05-10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"715",2019-05-10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"716",2019-05-10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"717",2019-05-10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"718",2019-05-10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"719",2019-05-10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,"CGMP"
"720",2019-05-10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; possible dolphin or Mn","CGMP"
"721",2019-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"722",2019-05-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"723",2019-05-11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"724",2019-05-11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"725",2019-05-11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"726",2019-05-11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"727",2019-05-11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"728",2019-05-11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"729",2019-05-11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"730",2019-05-11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"731",2019-05-11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"732",2019-05-11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"squeaks, clicks; LF pulses","CGMP"
"733",2019-05-11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,"LF pulses; probably dolphin; LF pulses","CGMP"
"734",2019-05-11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"LF pulses; squeaky","CGMP"
"735",2019-05-11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"probable dolphin; LF pulses","CGMP"
"736",2019-05-11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"LF pulses","CGMP"
"737",2019-05-11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"738",2019-05-11,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"; LF pulses","CGMP"
"739",2019-05-11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"LF pulses; ","CGMP"
"740",2019-05-11,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"; blue whale? Omura's? fish?; LF pulses","CGMP"
"741",2019-05-11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"blue whale?; LF pulses","CGMP"
"742",2019-05-11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"743",2019-05-11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"LF pulses","CGMP"
"744",2019-05-11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulse; blue whale? fish?","CGMP"
"745",2019-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"LF pulses, longer trains sounds more like a whale; possible whale; LF pulses","CGMP"
"746",2019-05-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; possble whale","CGMP"
"747",2019-05-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"possible whale; LF pulses","CGMP"
"748",2019-05-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; possile whale","CGMP"
"749",2019-05-12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"possible whale; LF pulses; possible fish?","CGMP"
"750",2019-05-12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"LF pulses; possible whale","CGMP"
"751",2019-05-12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,"LF pulses; possible whale; ; ","CGMP"
