SiteID,Start.date,Start.hour,PresentTotal,PresenceTime,CPAPresent,TBPresent,ManeuverCPAPres,ManeuverTAPres,TAPresent,VesselCount,HumpbackPresent,DolphinPresent,Baleen,Minke,Other_Bio,FishChorusP,SnappingShrimp,Notes,ExtraNotes,Biology,Weekday
West Pimpernel,12/31/2018,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpack 01:33:07,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,possible humpback 06:13:38,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,7,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,9,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,possible humpback 09:32:04,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,10,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,possible humpback 10:08:12,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,11,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,12,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,13,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,14,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,possible humpback 14:11:14,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,15,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,16,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,possible humpback 16:24:56,"Baleen Whales, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,faint upsweeps 19:06:24,Snapping Shrimp,Monday
West Pimpernel,12/31/2018,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Monday
West Pimpernel,12/31/2018,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Monday
West Pimpernel,1/1/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,"possible humpback 01:22:33, continues… not entirely sure these squeaks are humpback or even biological",Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 02:08:33,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,7,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,9,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,10,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,11,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,possible humpback 11:27:36,"Baleen Whales, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Tuesday
West Pimpernel,1/1/2019,22,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/1/2019,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Tuesday
West Pimpernel,1/2/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,3,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,4,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,9,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,10,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,11,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,12,1,,0,1,0,0,1,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,13,1,,1,0,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,14,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,18,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,19,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Wednesday
West Pimpernel,1/2/2019,20,0,,0,0,0,0,0,0,0,1,0,0,,1,1,"1-2 khz, 500 hz",,"Delphinid spp., Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,22,0,,0,0,0,0,0,0,1,0,0,0,,1,1,500 hz,possible humpback 22:18:56,"Baleen Whales, Fish Chorus, Snapping Shrimp",Wednesday
West Pimpernel,1/2/2019,23,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Wednesday
West Pimpernel,1/3/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,2,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,3,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,4,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,5,1,,0,0,0,1,0,1,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,6,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,8,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,9,1,,0,0,0,1,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,10,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,11,1,,0,1,0,1,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,12,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,possible humpback 04:11:06,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/3/2019,18,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,,squeaky/chirpy calls at 18:15:01,"Delphinid spp., Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Thursday
West Pimpernel,1/3/2019,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Thursday
West Pimpernel,1/4/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,2,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,3,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,7,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,8,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,9,1,,0,2,0,0,0,2,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,10,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,11,1,,0,1,0,0,1,2,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,12,1,,0,2,0,0,0,2,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,14,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,15,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,16,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,17,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/4/2019,18,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,19,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,20,0,,0,0,0,0,0,0,0,0,0,0,,1,1,"1-2 khz, 500 hz",,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,21,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,22,0,,0,0,0,0,0,0,0,0,0,0,,1,1,500 hz,,"Fish Chorus, Snapping Shrimp",Friday
West Pimpernel,1/4/2019,23,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Friday
West Pimpernel,1/5/2019,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,1,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,2,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,3,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
West Pimpernel,1/5/2019,4,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,5,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1-2 khz,,"Fish Chorus, Snapping Shrimp",Saturday
West Pimpernel,1/5/2019,6,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,7,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,8,1,,0,2,0,0,0,2,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,9,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,10,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,11,1,,0,1,0,0,0,1,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,12,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,13,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,Snapping Shrimp,Saturday
West Pimpernel,1/5/2019,14,0,,0,0,0,0,0,0,1,0,0,0,,0,1,,,"Baleen Whales, Snapping Shrimp",Saturday
