"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
55 "Spectrogram 1" 1 52616.013615509 52625.634496931 10945.291 12528.465 "2022/1/19" "18:54:07.0136" "18:54:16.6345" 9.6209 "" "" "dolphin whistles"
56 "Spectrogram 1" 1 52879.603429835 52881.281490548 0 1697.897 "2022/1/19" "18:58:30.6034" "18:58:32.2815" 1.6781 "uk" "uk" "possiblt anthropogenic? "
57 "Spectrogram 1" 1 53204.498395548 53215.126113399 688.337 998.088 "2022/1/19" "19:03:55.4984" "19:04:06.1261" 10.6277 "fish" "p" ""
58 "Spectrogram 1" 1 53280.122998356 53281.129834783 0 217.973 "2022/1/19" "19:05:11.1230" "19:05:12.1298" 1.0068 "uk" "uk" "dark low frequency flag call"
59 "Spectrogram 1" 1 53381.265329824 53384.06209768 321.224 734.226 "2022/1/19" "19:06:52.2653" "19:06:55.0621" 2.7968 "fish" "p" "louder"
60 "Spectrogram 1" 1 54318.697279133 54330.667445554 0 871.893 "2022/1/19" "19:22:29.6973" "19:22:41.6674" 11.9702 "fish" "p" "spaced"
61 "Spectrogram 1" 1 54664.623939118 54676.705976253 9792.882 11261.333 "2022/1/19" "19:28:15.6239" "19:28:27.7060" 12.082 "uk" "uk" "are these whales?"
62 "Spectrogram 1" 1 55567.141019772 55573.182038339 0 3717.017 "2022/1/19" "19:43:18.1410" "19:43:24.1820" 6.041 "uk" "uk" "probably hydrophone interference"
63 "Spectrogram 1" 1 57839.951460483 57842.636357624 9682.6 11816.444 "2022/1/19" "20:21:10.9515" "20:21:13.6364" 2.6849 "uk" "uk" "dolphin whistle? "
64 "Spectrogram 1" 1 58192.937181285 58194.838983427 2156.788 3028.681 "2022/1/19" "20:27:03.9372" "20:27:05.8390" 1.9018 "uk" "uk" "looks like it could be fish p, sounds like weird dolphin whistle"
65 "Spectrogram 1" 1 59132.707209771 59142.328091193 178.467 600.297 "2022/1/19" "20:42:43.7072" "20:42:53.3281" 9.6209 "uk" "uk" "characteristically looks like fish pulses, but might be an extension of the dolphin celebration going on"
66 "Spectrogram 1" 1 59180.822822703 59184.290814844 3731.577 5175.535 "2022/1/19" "20:43:31.8228" "20:43:35.2908" 3.468 "uk" "uk" "are these sounds part of the dolphins?"
67 "Spectrogram 1" 1 61212.417591931 61214.095652644 0 210.915 "2022/1/19" "21:17:23.4176" "21:17:25.0957" 1.6781 "uk" "uk" "dark low frequency flag shaped call"
68 "Spectrogram 1" 1 62821.230529819 62828.502116933 2156.788 12344.168 "2022/1/19" "21:44:12.2305" "21:44:19.5021" 7.2716 "uk" "uk" "probably more dolphin echolocation, but just incase its' a sperm whale..."
69 "Spectrogram 1" 1 62853.784907655 62865.195720504 791.587 2959.847 "2022/1/19" "21:44:44.7849" "21:44:56.1957" 11.4108 "fish" "p" "faint, double check"
70 "Spectrogram 1" 1 64145.981303372 64147.435622656 2156.788 3292.543 "2022/1/19" "22:06:16.9813" "22:06:18.4356" 1.4543 "uk" "uk" "vary interesting fast-pased-pulse noise, might be fish, might be dolphin"
71 "Spectrogram 1" 1 64763.999951963 64765.118659105 0 493.308 "2022/1/19" "22:16:35.0000" "22:16:36.1187" 1.1187 "uk" "uk" "dark low frequency flag shaped call"
72 "Spectrogram 1" 1 65308.396464781 65327.526356912 0 114.723 "2022/1/19" "22:25:37.3965" "22:25:57.5264" 19.1299 "uk" "uk" "might be nothing, very small low frequency pulses, reacurring"
73 "Spectrogram 1" 1 65725.595975541 65738.684849104 1296.367 1984.704 "2022/1/19" "22:32:35.5960" "22:32:48.6848" 13.0889 "fish" "p" "spaced"
74 "Spectrogram 1" 1 68316.589139113 68342.431274096 1021.033 2856.597 "2022/1/19" "23:15:46.5891" "23:16:11.4313" 25.8421 "fish" "p" ""
75 "Spectrogram 1" 1 68619.221832699 68644.504614111 0 516.252 "2022/1/19" "23:20:48.2218" "23:21:14.5046" 25.2828 "uk" "uk" "dark low frequency flag call "
76 "Spectrogram 1" 1 186.947169269 188.513359268 871.143 1597.096 "2022/1/19" "4:20:20.9472" "4:20:22.5134" 1.5662 "uk" "uk" "either fish p or snapping shrimp"
77 "Spectrogram 1" 1 568.057165022 580.251072871 0 499.093 "2022/1/19" "4:26:42.0572" "4:26:54.2511" 12.1939 "uk" "uk" "want to verify this is fish pulse"
78 "Spectrogram 1" 1 2762.781847214 2814.577987894 2096.189 4101.633 "2022/1/19" "5:03:16.7818" "5:04:08.5780" 51.7961 "fish" "p" "[JM-- more likely fish]"
79 "Spectrogram 1" 1 3314.002473599 3316.463629312 0 943.739 "2022/1/19" "5:12:28.0025" "5:12:30.4636" 2.4612 "uk" "uk" "may be a faint fish pulse"
80 "Spectrogram 1" 1 3811.860769305 3812.979476448 3067.151 3584.392 "2022/1/19" "5:20:45.8608" "5:20:46.9795" 1.1187 "uk" "uk" "either fish pulse or snapping shrimp, I think it's snapping shrimp"
81 "Spectrogram 1" 1 3844.761965105 3850.355500816 2223.23 3638.838 "2022/1/19" "5:21:18.7620" "5:21:24.3555" 5.5935 "uk" "uk" "[JM-- prob fish] dolphin echolocation or snapping shrimp?"
82 "Spectrogram 1" 1 4072.989427918 4074.443747203 263.158 744.102 "2022/1/19" "5:25:06.9894" "5:25:08.4437" 1.4543 "fish" "p" ""
83 "Spectrogram 1" 1 4241.589800057 4253.783707906 2295.826 4038.113 "2022/1/19" "5:27:55.5898" "5:28:07.7837" 12.1939 "dol" "echolocation" ""
84 "Spectrogram 1" 1 4748.062140758 4750.970779327 10449.449 11275.221 "2022/1/19" "5:36:22.0621" "5:36:24.9708" 2.9086 "uk" "uk" "[JM-- dolphin whistle] whale?"
85 "Spectrogram 1" 1 5002.366685804 5004.38035866 2577.132 4310.345 "2022/1/19" "5:40:36.3667" "5:40:38.3804" 2.0137 "uk" "uk" "likely fish"
86 "Spectrogram 1" 1 5092.198869316 5097.680534312 3656.987 4092.559 "2022/1/19" "5:42:06.1989" "5:42:11.6805" 5.4817 "uk" "uk" "interesting faint shape, inaudible"
87 "Spectrogram 1" 1 5226.67867362 5228.80421719 798.548 1851.18 "2022/1/19" "5:44:20.6787" "5:44:22.8042" 2.1255 "fish" "p" "double check"
88 "Spectrogram 1" 1 5230.92976076 5243.571151466 2931.034 3330.309 "2022/1/19" "5:44:24.9298" "5:44:37.5712" 12.6414 "uk" "uk" "[JM-- yep these are fish! similar to previous day] faint pulses, might be fish?"
89 "Spectrogram 1" 1 5361.717831495 5365.409565064 2223.23 3294.011 "2022/1/19" "5:46:35.7178" "5:46:39.4096" 3.6917 "uk" "uk" "might be more dolphin echolocation"
90 "Spectrogram 1" 1 5483.444374378 5500.784335081 63.521 1388.385 "2022/1/19" "5:48:37.4444" "5:48:54.7843" 17.34 "uk" "uk" "fish pulse? or a faint whale song"
91 "Spectrogram 1" 1 5568.689858608 5592.406450021 2540.835 3303.085 "2022/1/19" "5:50:02.6899" "5:50:26.4065" 23.7166 "fish" "pulse" "double check"
92 "Spectrogram 1" 1 5779.801102147 5781.926645717 644.283 3647.913 "2022/1/19" "5:53:33.8011" "5:53:35.9266" 2.1255 "uk" "uk" "likely fish pulse"
93 "Spectrogram 1" 1 5891.011797895 5895.039143606 81.67 308.53 "2022/1/19" "5:55:25.0118" "5:55:29.0391" 4.0273 "fish" "p" "different than previous fish p documented within the hour"
94 "Spectrogram 1" 1 6004.907390784 6025.827214341 163.339 1179.673 "2022/1/19" "5:57:18.9074" "5:57:39.8272" 20.9198 "fish" "p" "long pulse train"
95 "Spectrogram 1" 1 6218.032307178 6220.717204319 2595.281 3058.076 "2022/1/19" "6:00:52.0323" "6:00:54.7172" 2.6849 "fish" "p" "[JM-- more likely fish but will send some clips to ODT team] double check"
96 "Spectrogram 1" 1 6309.497826536 6312.406465105 2658.802 3294.011 "2022/1/19" "6:02:23.4978" "6:02:26.4065" 2.9086 "fish" "p" ""
97 "Spectrogram 1" 1 6425.395886459 6435.464250738 388.203 766.781 "2022/1/19" "6:04:19.3959" "6:04:29.4643" 10.0684 "uk" "uk" "could be fish p, double check, very faint"
98 "Spectrogram 1" 1 6435.352380024 6437.030440737 767.394 1803.671 "2022/1/19" "6:04:29.3524" "6:04:31.0304" 1.6781 "uk" "uk" "snapping shrimp?"
99 "Spectrogram 1" 1 6678.917336506 6683.615906502 2198.29 3282.692 "2022/1/19" "6:08:32.9173" "6:08:37.6159" 4.6986 "fish" "p" ""
100 "Spectrogram 1" 1 6984.234927232 6985.465505089 433.732 671.145 "2022/1/19" "6:13:38.2349" "6:13:39.4655" 1.2306 "fish" "p" ""
101 "Spectrogram 1" 1 7453.566190815 7465.64822795 2235.366 4064.09 "2022/1/19" "6:21:27.5662" "6:21:39.6482" 12.082 "uk" "uk" "likely fish pulse"
102 "Spectrogram 1" 1 7658.300803644 7660.426347214 186.081 320.829 "2022/1/19" "6:24:52.3008" "6:24:54.4263" 2.1255 "uk" "uk" "most likely a fish pulse, but want to double check"
103 "Spectrogram 1" 1 7807.659412938 7809.673085793 5158.292 7134.597 "2022/1/19" "6:27:21.6594" "6:27:23.6731" 2.0137 "uk" "uk" "shrimp snap?"
104 "Spectrogram 1" 1 8231.559960729 8248.228697146 147.581 2021.222 "2022/1/19" "6:34:25.5600" "6:34:42.2287" 16.6687 "uk" "uk" "Pretty sure this is a fish pulse, but I already noted a fish pulse for the hour - this one is a little different so I just wanted to bookmark it to come back to later"
105 "Spectrogram 1" 1 8531.731498602 8537.548775741 3526.099 4302.505 "2022/1/19" "6:39:25.7315" "6:39:31.5488" 5.8173 "uk" "uk" "[JM-- these are probably distant whistles] is this also fish pulse? HIgher frequency"
106 "Spectrogram 1" 1 9316.952133649 9384.186432891 2423.449 3732.43 "2022/1/19" "6:52:30.9521" "6:53:38.1864" 67.2343 "fish" "p" "small section of long train pulse"
107 "Spectrogram 1" 1 9876.227451458 9878.800477885 2528.131 3253.205 "2022/1/19" "7:01:50.2275" "7:01:52.8005" 2.573 "fish" "p" ""
108 "Spectrogram 1" 1 10198.213778602 10203.47170217 0 718.657 "2022/1/19" "7:07:12.2138" "7:07:17.4717" 5.2579 "uk" "uk" "likely fish pulse, dark low frequency flag call"
109 "Spectrogram 1" 1 10460.237402929 10473.773759348 757.156 1507.896 "2022/1/19" "7:11:34.2374" "7:11:47.7738" 13.5364 "uk" "uk" "[JM-- I'm not sure what these are; they look potentially humpback-ish but I can't hear them] more fish pulses?"
110 "Spectrogram 1" 1 10564.612779288 10566.962064287 2667.082 3687.318 "2022/1/19" "7:13:18.6128" "7:13:20.9621" 2.3493 "fish" "p" "faint"
111 "Spectrogram 1" 1 10638.346785775 10643.716580057 25.666 21675.197 "2022/1/19" "7:14:32.3468" "7:14:37.7166" 5.3698 "" "" "Interesting hydrophone interference"
112 "Spectrogram 1" 1 13898.036031477 13903.853308616 0 320.829 "2022/1/19" "8:08:52.0360" "8:08:57.8533" 5.8173 "fish" "p" ""
113 "Spectrogram 1" 1 14997.356110071 15002.614033639 4908.681 8076.817 "2022/1/19" "8:27:11.3561" "8:27:16.6140" 5.2579 "uk" "uk" "[JM-- dolphins!] is this anthropogenic? Or dolphin wistles?"
114 "Spectrogram 1" 1 15418.236148578 15425.395874288 2602.112 4000.926 "2022/1/19" "8:34:12.2361" "8:34:19.3959" 7.1597 "fish" "p" ""
