"","Begin_Date","Begin_Hour","bal_uk","dol_bp","dol_ec","dol_uk","dolphin_uk","fish_","fish_c","fish_p","fish_uk","pm_frg","uk_","uk_1","uk_uk","dol_w","Notes","SiteID"
"742",2020-03-09,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"continued from hr 20; ","MRE"
"743",2020-03-09,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"continued from hr 20; ","MRE"
"744",2020-03-09,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"745",2020-03-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"746",2020-03-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"747",2020-03-10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"748",2020-03-10,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"749",2020-03-10,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"; ; ; ; ; ","MRE"
"750",2020-03-10,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"751",2020-03-10,6,0,0,0,0,0,0,0,7,0,0,0,0,0,1,"; ; ; ; ; ; ","MRE"
"752",2020-03-10,7,1,0,0,0,0,0,1,4,0,0,0,0,0,0,"; ; ; ; ; check","MRE"
"753",2020-03-10,8,1,0,0,0,0,0,0,6,0,0,0,0,0,1,"; ; ; check; ; ; ","MRE"
"754",2020-03-10,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"; ; ; ; ; ","MRE"
"755",2020-03-10,10,1,0,0,0,0,0,0,4,0,0,0,0,0,1,"; ; ; ; check","MRE"
"756",2020-03-10,11,0,0,0,0,0,0,0,5,0,0,0,0,0,1,"; ; ; ; ","MRE"
"757",2020-03-10,12,0,0,0,0,0,0,0,8,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ","MRE"
"758",2020-03-10,13,0,0,0,0,0,0,0,7,0,0,0,0,1,1,"; ; ; ; ; ; ; ","MRE"
"759",2020-03-10,14,1,0,0,0,0,0,0,5,0,0,0,0,1,1,"; ; ; ; check; ; ","MRE"
"760",2020-03-10,15,0,0,0,0,0,0,0,8,0,0,0,0,0,1,"; ; ; ; ; ; check; ","MRE"
"761",2020-03-10,16,0,0,0,0,0,0,0,9,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; ","MRE"
"762",2020-03-10,17,1,0,0,0,0,0,0,9,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; ; check","MRE"
"763",2020-03-10,18,0,0,0,0,0,0,0,15,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; check; ; ; ; ; ; ","MRE"
"764",2020-03-10,19,0,0,0,0,0,0,0,15,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"765",2020-03-10,20,0,0,0,0,0,0,1,9,0,0,0,0,2,1,"; ; ; ; ; ; ; dol?; ; ; ; ","MRE"
"766",2020-03-10,21,0,0,0,0,0,0,1,7,0,0,0,0,0,0,"; ; ; ; ; ; ; ","MRE"
"767",2020-03-10,22,0,0,0,0,0,0,1,4,0,0,0,0,0,0,"; ; ; ; ","MRE"
"768",2020-03-10,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ","MRE"
"769",2020-03-11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,"; ; ; ; ","MRE"
"770",2020-03-11,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"; ; ","MRE"
"771",2020-03-11,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"772",2020-03-11,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,"; ; ; ; ","MRE"
"773",2020-03-11,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"774",2020-03-11,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"775",2020-03-11,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"776",2020-03-11,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; ; 1","MRE"
"777",2020-03-11,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"778",2020-03-11,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"779",2020-03-11,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"780",2020-03-11,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"781",2020-03-11,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"782",2020-03-11,13,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"783",2020-03-11,14,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"784",2020-03-11,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"785",2020-03-11,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"786",2020-03-11,17,0,0,0,0,0,0,0,1,0,0,2,0,0,1,"1; dolphin or baleen?; ","MRE"
"787",2020-03-11,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"788",2020-03-11,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"789",2020-03-11,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"790",2020-03-11,21,0,0,0,0,0,0,1,1,0,0,1,0,0,1,"continued from hr 20; ; 1","MRE"
"791",2020-03-11,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"continued from hr 20; ","MRE"
"792",2020-03-11,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"793",2020-03-12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"794",2020-03-12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"795",2020-03-12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"796",2020-03-12,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"797",2020-03-12,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"798",2020-03-12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"799",2020-03-12,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"800",2020-03-12,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"801",2020-03-12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"802",2020-03-12,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"803",2020-03-12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"804",2020-03-12,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"805",2020-03-12,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"806",2020-03-12,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"807",2020-03-12,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"808",2020-03-12,15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"809",2020-03-12,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"810",2020-03-12,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"811",2020-03-12,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"812",2020-03-12,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"813",2020-03-12,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"814",2020-03-12,21,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"continued from hr 20; ; 1","MRE"
"815",2020-03-12,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"continued from hr 20; 1; ","MRE"
"816",2020-03-12,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"817",2020-03-13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"818",2020-03-13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"819",2020-03-13,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"820",2020-03-13,3,0,0,0,0,0,0,0,7,0,0,1,0,0,0,"1; ; ; ; ; ; ; ","MRE"
"821",2020-03-13,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,"; ; ; ; ; ","MRE"
"822",2020-03-13,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"; ; ; ; ; ; ; ","MRE"
"823",2020-03-13,6,0,0,0,0,0,0,0,8,0,0,0,0,1,0,"; ; ; ; ; ; ; ; ","MRE"
"824",2020-03-13,7,1,0,0,0,0,0,1,9,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ; check; ","MRE"
"825",2020-03-13,8,0,0,0,0,0,0,0,4,0,0,0,0,1,0,"; ; ; ; ","MRE"
"826",2020-03-13,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"; ; ; ; ","MRE"
"827",2020-03-13,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"MRE"
"828",2020-03-13,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"829",2020-03-13,12,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; ; ","MRE"
"830",2020-03-13,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"831",2020-03-13,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"832",2020-03-13,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"833",2020-03-13,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"834",2020-03-13,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"835",2020-03-13,18,0,0,0,0,0,0,0,3,0,0,0,0,0,1,"; ; ","MRE"
"836",2020-03-13,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"837",2020-03-13,20,0,0,0,0,0,0,1,4,0,0,0,0,0,0,"; ; ; ; ","MRE"
"838",2020-03-13,21,0,0,0,0,0,0,1,2,0,0,0,0,0,1,"; ; ","MRE"
"839",2020-03-13,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"840",2020-03-13,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"841",2020-03-14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"842",2020-03-14,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"843",2020-03-14,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,"; ; ; ","MRE"
"844",2020-03-14,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,"; ; ","MRE"
"845",2020-03-14,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"846",2020-03-14,5,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"847",2020-03-14,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"848",2020-03-14,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"849",2020-03-14,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"850",2020-03-14,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"851",2020-03-14,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"852",2020-03-14,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"853",2020-03-14,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"854",2020-03-14,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"855",2020-03-14,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"856",2020-03-14,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"857",2020-03-14,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"858",2020-03-14,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1","MRE"
"859",2020-03-14,18,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"860",2020-03-14,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"861",2020-03-14,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; ; 1","MRE"
"862",2020-03-14,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"continued from hr 20; ","MRE"
"863",2020-03-14,22,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"864",2020-03-14,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1","MRE"
"865",2020-03-15,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,"MRE"
"866",2020-03-15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"867",2020-03-15,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"868",2020-03-15,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"869",2020-03-15,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"870",2020-03-15,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"871",2020-03-15,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"872",2020-03-15,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"873",2020-03-15,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"874",2020-03-15,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"1","MRE"
"875",2020-03-15,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"876",2020-03-15,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"877",2020-03-15,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"878",2020-03-15,13,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"879",2020-03-15,14,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"880",2020-03-15,15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"881",2020-03-15,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"882",2020-03-15,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"883",2020-03-15,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"884",2020-03-15,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"885",2020-03-15,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"886",2020-03-15,21,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; ; 1","MRE"
"887",2020-03-15,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; 1; ","MRE"
"888",2020-03-15,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"889",2020-03-16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"890",2020-03-16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"891",2020-03-16,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1; ","MRE"
"892",2020-03-16,3,0,0,0,0,0,1,0,5,0,0,1,0,0,0,"1; p; ; ; ; ; ","MRE"
"893",2020-03-16,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"; ; ; ","MRE"
"894",2020-03-16,5,0,0,0,0,0,0,0,10,0,0,0,0,0,1,"; ; ; ; ; ; ; ; ; ","MRE"
"895",2020-03-16,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"896",2020-03-16,7,0,0,0,0,0,0,1,3,0,0,0,0,1,0,"; ; ; faint; ","MRE"
"897",2020-03-16,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"; ; ; ; ; ","MRE"
"898",2020-03-16,9,0,0,0,0,0,0,0,9,0,0,0,0,1,1,"; ; ; ; ; ; ; check - these seem consistent with the other LF pulses we've been calling fish; check - seems too tonal to be fish; but without any other calls for context not sure--possibly humpback or dolphin; ","MRE"
"899",2020-03-16,10,0,0,0,0,0,0,0,5,0,0,0,0,2,1,"; ; ; check - I think these are more of those weird probably-dolphins (not fish); dol ? -- probably blackfish!; ; ","MRE"
"900",2020-03-16,11,0,0,0,0,0,0,0,9,0,0,0,0,0,1,"; ; ; ; ; ; ; ; ","MRE"
"901",2020-03-16,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"; ; ","MRE"
"902",2020-03-16,13,0,0,0,0,0,0,0,11,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ; ; ","MRE"
"903",2020-03-16,14,0,0,0,0,0,0,0,8,0,0,0,0,2,0,"; ; ; ; ; ; ; ; ; ","MRE"
"904",2020-03-16,15,0,0,0,0,0,0,0,7,0,0,0,0,2,1,"; ; ; ; ; check - still leaning towards dolphins on these--make clip to send to group; ; ; ","MRE"
"905",2020-03-16,16,0,0,0,0,0,0,0,10,0,0,0,0,2,1,"; ; ; ; ; ; ; ; ; ; ; ","MRE"
"906",2020-03-16,17,1,0,0,0,0,0,0,9,0,0,0,0,3,1,"; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"907",2020-03-16,18,0,0,0,1,0,0,0,9,0,0,0,0,3,1,"; ; ; ; check; ; ; ; ; ; ; dol? - most likely; ","MRE"
"908",2020-03-16,19,1,0,0,0,0,0,0,10,0,0,0,0,0,1,"; ; ; ; ; ; ; ; ; ; ","MRE"
"909",2020-03-16,20,0,0,0,1,0,0,1,8,0,0,0,0,1,1,"; ; ; ; ; check - dolphin; ; ; ; ; ","MRE"
"910",2020-03-16,21,0,0,0,0,0,0,1,8,0,0,0,0,2,0,"; ; check - possible bal?; ; ; ; ; check - agree probably fish; make clip for PAB; ; ; ","MRE"
"911",2020-03-16,22,0,0,0,0,0,0,1,4,0,0,0,0,1,0,"; ; ; ; ; ","MRE"
"912",2020-03-16,23,0,0,0,0,0,0,0,6,0,0,0,0,1,1,"; ; ; ; ; ; ","MRE"
"913",2020-03-17,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,"; ; ; ; ","MRE"
"914",2020-03-17,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,"; ; ; ; make clip for PAB; ; ; ","MRE"
"915",2020-03-17,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,"; ; ; ; ","MRE"
"916",2020-03-17,3,0,0,0,0,0,0,0,11,0,0,0,0,0,1,"; ; ; ; ; ; ; ; ; ; ","MRE"
"917",2020-03-17,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"918",2020-03-17,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"dolphin whistles also occuring; 1","MRE"
"919",2020-03-17,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"920",2020-03-17,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"; ; 1","MRE"
"921",2020-03-17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"922",2020-03-17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"923",2020-03-17,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; sperm whale clicks? Probably dolphins","MRE"
"924",2020-03-17,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"925",2020-03-17,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"926",2020-03-17,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"927",2020-03-17,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"928",2020-03-17,15,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"929",2020-03-17,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"930",2020-03-17,17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"931",2020-03-17,18,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"932",2020-03-17,19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"; 1","MRE"
"933",2020-03-17,20,0,0,0,0,0,0,1,1,0,0,1,0,0,1,"dolphins also occuring; 1; ","MRE"
"934",2020-03-17,21,0,0,0,0,0,0,1,1,0,0,0,0,0,1,NA,"MRE"
"935",2020-03-17,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"936",2020-03-17,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"937",2020-03-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"938",2020-03-18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"939",2020-03-18,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1; ","MRE"
"940",2020-03-18,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"941",2020-03-18,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"942",2020-03-18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"943",2020-03-18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"944",2020-03-18,7,0,0,0,0,0,0,1,1,0,0,1,0,0,1,"1","MRE"
"945",2020-03-18,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"946",2020-03-18,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"947",2020-03-18,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"948",2020-03-18,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"949",2020-03-18,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"950",2020-03-18,13,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"951",2020-03-18,14,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"1","MRE"
"952",2020-03-18,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"953",2020-03-18,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"954",2020-03-18,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"955",2020-03-18,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"956",2020-03-18,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"957",2020-03-18,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"1","MRE"
"958",2020-03-18,21,0,0,0,0,0,0,1,1,0,0,0,0,0,1,NA,"MRE"
"959",2020-03-18,22,0,0,0,0,0,0,1,1,0,0,1,0,0,0,"1","MRE"
"960",2020-03-18,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
"961",2020-03-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"962",2020-03-19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"963",2020-03-19,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"1","MRE"
"964",2020-03-19,3,0,0,0,0,0,0,0,7,0,0,0,0,1,1,"; ; ; ; ; ; ","MRE"
"965",2020-03-19,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"; ; ; ; ; ; ","MRE"
"966",2020-03-19,5,0,0,0,0,0,0,0,10,0,0,0,0,1,0,"; ; ; ; ; ; ; ; maybe dol?; ; ","MRE"
"967",2020-03-19,6,0,0,0,0,0,0,0,14,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; ; ; ; ; ; cool! check","MRE"
"968",2020-03-19,7,1,0,0,0,0,0,2,7,0,0,0,0,2,1,"dolphin?; ; ; ; ; ; ; ; ; ; ; ","MRE"
"969",2020-03-19,8,0,0,0,0,0,0,1,8,0,0,0,0,5,1,"; ; ; ; ; ; ; ; ; ; same as 57; ; ; ","MRE"
"970",2020-03-19,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ","MRE"
"971",2020-03-19,10,0,0,0,0,0,0,0,12,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ; ; ; ; ","MRE"
"972",2020-03-19,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,"; ; ; ; ; ; ; ; ","MRE"
"973",2020-03-19,12,0,0,0,0,0,0,0,8,0,0,0,0,0,1,"; ; ; ; ; ; ; ","MRE"
"974",2020-03-19,13,0,0,0,0,0,0,0,9,0,0,0,0,1,1,"; ; ; ; ; ; ; ; good example; ","MRE"
"975",2020-03-19,14,0,0,0,0,0,0,0,8,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ","MRE"
"976",2020-03-19,15,0,0,0,0,0,0,0,4,0,0,0,0,0,1,"; ; ; ","MRE"
"977",2020-03-19,16,0,0,0,0,0,0,0,4,0,0,0,0,2,1,"; ; ; ; ; ","MRE"
"978",2020-03-19,17,0,0,0,0,0,0,0,7,0,0,0,0,1,1,"; ; ; ; ; ; ; ","MRE"
"979",2020-03-19,18,0,0,0,0,0,0,0,8,0,0,0,0,3,1,"; ; ; ; ; ; ; ; ; ; ","MRE"
"980",2020-03-19,19,0,0,0,0,0,0,0,8,0,0,0,0,1,1,"; ; ; ; ; ; ; ; ","MRE"
"981",2020-03-19,20,0,0,0,0,0,0,1,4,0,0,0,0,0,0,"; ; ; ; faint","MRE"
"982",2020-03-19,21,0,0,0,0,0,0,1,2,0,0,0,0,1,0,"; ; ; ","MRE"
"983",2020-03-19,22,0,0,0,0,0,0,1,3,0,0,0,0,1,0,"; ; ; ; ","MRE"
"984",2020-03-19,23,0,0,0,0,0,0,0,3,0,0,0,0,1,0,"; ; ; ","MRE"
"985",2020-03-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"MRE"
"986",2020-03-20,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,"; ; ; ; ","MRE"
"987",2020-03-20,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,"; ; ; ; ; ; ; ","MRE"
"988",2020-03-20,3,0,0,0,0,0,0,0,4,0,0,0,0,1,1,"; ; ; ; ","MRE"
"989",2020-03-20,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"990",2020-03-20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"vessel occuring","MRE"
"991",2020-03-20,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"vessel occuring","MRE"
"992",2020-03-20,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,"MRE"
"993",2020-03-20,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"994",2020-03-20,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,"MRE"
"995",2020-03-20,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"; 1","MRE"
"996",2020-03-20,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,"MRE"
